logFC	logCPM	F	PValue	FDR
Zm00001eb310620	0.336254613360054	5.89704703666714	40.6635550704181	0.00025298015237443	0.000779470332592511
Zm00001eb337400	-1.51143853435917	-0.810592475866882	40.6581836375544	0.000253090340154208	0.000779639790686148
Zm00001eb368700	-0.895981951295752	0.523996973805852	40.6575189612212	0.000253103979308598	0.000779639790686148
Zm00001eb270370	0.289507596725391	5.63276194962411	40.6568218200144	0.000253118285637566	0.000779639790686148
Zm00001eb301150	0.282473595900062	5.63095835593856	40.6538941277305	0.000253178377177365	0.000779739514341323
Zm00001eb128470	0.492053226408577	3.18533529964763	40.624543820797	0.000253781793783654	0.000781512367152948
Zm00001eb348330	-0.850858769927285	0.654886330971478	40.6072777468376	0.000254137616202695	0.000782522457507566
Zm00001eb150020	-0.367792260646595	3.86894504237851	40.6048401655733	0.000254187900972697	0.000782591639961246
Zm00001eb392740	0.393364762365006	4.69870470346535	40.5917092904096	0.000254458993156707	0.000783340552956648
Zm00001eb082940	0.31634538555123	5.40877520392302	40.5889127979761	0.000254516774933148	0.000783432707436453
Zm00001eb004190	0.452308392854863	3.26430320223955	40.5606024093438	0.000255102663085753	0.000785143501684306
Zm00001eb226310	-0.765619258894109	1.57579887295291	40.5593615494168	0.000255128381758652	0.000785143501684306
Zm00001eb198760	-0.426199509165643	3.1603206010571	40.554726255845	0.000255224484047255	0.000785353345093018
Zm00001eb434250	-0.46686854713934	3.53642436521346	40.5489342370817	0.000255344632552066	0.00078562226149875
Zm00001eb305320	0.366823152084347	3.93461636993149	40.5478213985329	0.000255367725222367	0.00078562226149875
Zm00001eb182610	-1.2277672964283	-0.398093016706527	40.5426327985145	0.000255475429355806	0.000785867672151351
Zm00001eb045790	0.344328714325068	9.24447785772522	40.5287326703765	0.000255764248325303	0.000786670095373793
Zm00001eb254480	-0.35203316165806	3.9583479655503	40.5257153217024	0.000255826997616686	0.000786777082526
Zm00001eb188200	-0.49067621962913	2.60679289584193	40.4974388937976	0.00025641598311517	0.000788493888021855
Zm00001eb424310	0.309554311609827	7.29313455498965	40.4962260804699	0.000256441283692329	0.000788493888021855
Zm00001eb344690	-1.10146952133408	0.0916120888355843	40.4910709328287	0.000256548860683744	0.000788738459892519
Zm00001eb107520	-0.376100016433476	3.8602551381342	40.4885060455606	0.000256602405631601	0.000788816879374941
Zm00001eb064000	0.28670863042217	5.65338252075947	40.4853873943315	0.000256667530013916	0.000788930873966077
Zm00001eb200700	-0.297317663094264	6.57758307954817	40.4814478352131	0.000256749826567891	0.000789029525652725
Zm00001eb275680	-0.444041879061298	3.79289968098396	40.4811659786983	0.000256755715765646	0.000789029525652725
Zm00001eb289790	0.641775333761495	2.126322648403	40.478371058161	0.000256814122922696	0.000789122819386972
Zm00001eb105830	0.394045054648935	5.88728009253962	40.4546055571403	0.000257311442410524	0.000790564608581161
Zm00001eb396850	-0.857399734989105	0.666373864200318	40.4419220293185	0.000257577356188913	0.000791295188798741
Zm00001eb020360	-0.581299221211078	2.32229791816377	40.4362862226813	0.000257695623641931	0.000791572079434664
Zm00001eb315790	0.463099604922678	3.66444985844154	40.3970960327362	0.000258519926050781	0.000793981331259574
Zm00001eb423420	0.405877285225278	5.06515585468021	40.3963145821574	0.000258536396376945	0.000793981331259574
Zm00001eb093400	0.281701520099905	4.99292776732168	40.3793041577543	0.000258895246407412	0.000794920561528541
Zm00001eb138940	-0.400143824072684	3.49040363430906	40.3791387757194	0.000258898738369447	0.000794920561528541
Zm00001eb361490	-0.578419943703021	2.48856282128935	40.3727785958755	0.000259033075563952	0.000795246240497188
Zm00001eb121080	-0.500066041165499	2.63674934109393	40.3676056222939	0.000259142401862363	0.000795495071903516
Zm00001eb162180	-0.301736294058194	6.05539955483874	40.3454151800667	0.000259612038030933	0.000796849779398022
Zm00001eb412960	2.06253454282386	-1.18746973787238	40.3425532489668	0.000259672685722416	0.000796948984413053
Zm00001eb254310	-0.665920924919001	2.3346845676798	40.338965530334	0.000259748738937357	0.000797095442982503
Zm00001eb099770	-0.340464727051643	4.17792680573328	40.3345562261578	0.000259842246760748	0.000797295427022235
Zm00001eb434300	-0.343555911556537	4.10788249003686	40.3312999884956	0.000259911328819925	0.000797420428028328
Zm00001eb352920	0.319463141681663	6.16965157418746	40.3206239398082	0.000260137986851916	0.0007980287997047
Zm00001eb304770	-0.30084797293643	4.94395584696548	40.3163276225106	0.000260229270198618	0.000798221793258604
Zm00001eb008780	-0.30302637740539	5.66566968540363	40.3028132732382	0.000260516671383483	0.000799016246887923
Zm00001eb316450	0.337029089116006	6.21928666960316	40.2972771216663	0.000260634520769562	0.00079925527692453
Zm00001eb047240	0.495151346538798	2.46366311377982	40.2964833208926	0.000260651424105444	0.00079925527692453
Zm00001eb111350	0.364121740216974	4.9596613133294	40.2929251840276	0.000260727208691771	0.000799400532839396
Zm00001eb118060	-1.09742380500289	0.223923019832198	40.2538143477452	0.000261562062046818	0.000801872840102995
Zm00001eb126780	-0.334363125688831	4.71155801644078	40.2514784133106	0.000261612031083004	0.000801938644856094
Zm00001eb336960	0.282960126110584	4.947140004508	40.226824086361	0.000262140157486235	0.000803458303563879
Zm00001eb142710	-0.278356254364202	5.2197790948902	40.2256706923894	0.000262164897516045	0.000803458303563879
Zm00001eb364730	-0.347103397182852	4.37880161719969	40.1886540397946	0.000262960461468928	0.000805808694365192
Zm00001eb028210	0.428916607018509	3.01682457190859	40.1725731822926	0.000263307020309004	0.000806769570948983
Zm00001eb237760	0.302070910955256	4.60931443262629	40.170919607898	0.00026334268915772	0.000806769570948983
Zm00001eb165520	-0.736919436812121	1.16154171911161	40.1701147246254	0.000263360053301893	0.000806769570948983
Zm00001eb046450	-0.973346016358599	0.114424727503906	40.1672692140757	0.000263421452477834	0.000806869803376308
Zm00001eb264130	-0.476008109247711	2.64817674502255	40.1617059909738	0.000263541545396722	0.000807149775548809
Zm00001eb115420	-0.971915485254397	0.948695489364882	40.1493893761566	0.000263807668969506	0.000807876886773493
Zm00001eb117010	-0.458030363011639	4.44609654221962	40.1454992493289	0.000263891792848064	0.00080804654984626
Zm00001eb126580	-0.726491539123833	1.56163736148635	40.1405291383094	0.000263999320561756	0.000808287831612193
Zm00001eb061520	0.392235063231819	4.32746746256291	40.134091403834	0.000264138682239326	0.000808626516444091
Zm00001eb017440	2.02282100329648	-1.84526276846955	46.7300766315586	0.000264315612598063	0.000809080126736363
Zm00001eb159940	-1.27025070252097	-0.482445611397464	40.1226752257426	0.000264386043534435	0.000809196191590877
Zm00001eb154610	-0.412914409026857	3.44548065542904	40.1215217028379	0.000264411053859918	0.000809196191590877
Zm00001eb009960	-0.424129260556181	3.08331683646906	40.0958951398705	0.000264967450976891	0.000810810775047189
Zm00001eb013800	0.483911519064989	4.70674385834377	40.0623077140933	0.000265698929116224	0.000812960703834241
Zm00001eb283520	0.465299376402543	2.75921921329526	40.0479999931147	0.000266011300523505	0.000813827960953489
Zm00001eb053660	0.768367212135085	0.834944453589675	40.0466413804863	0.000266040986313908	0.00081383028258731
Zm00001eb366030	-0.339268917089324	4.04666996280922	40.0444798957614	0.000266088223529151	0.000813886288407168
Zm00001eb118740	-1.16348141962398	1.05266201690123	40.0369354763469	0.000266253182597508	0.000814302319730218
Zm00001eb152520	-0.712655913489967	2.53415868929417	40.0339096037721	0.000266319379657253	0.000814416242095343
Zm00001eb135430	-2.54762655218927	-1.19127792464888	40.022468878341	0.000266569856179701	0.000815093613059417
Zm00001eb061360	0.280979950830299	5.11806546755601	40.0178575667858	0.000266670897494257	0.000815234741272512
Zm00001eb310060	-0.386804577671588	4.09227794693787	40.0177176187389	0.000266673964737717	0.000815234741272512
Zm00001eb056030	-0.780896538120852	0.814419368637583	40.0022700011347	0.000267012803969669	0.000816181902095031
Zm00001eb154140	-0.334106886304876	4.08214418465709	39.9927564722482	0.000267221750673561	0.0008167318558881
Zm00001eb402380	-0.441156217964016	3.06845957148467	39.9901127366858	0.000267279851930149	0.000816820698914058
Zm00001eb130190	-0.287863937963009	5.09531675498308	39.9794559205404	0.000267514217836382	0.000817448137787419
Zm00001eb002480	-0.630209828736451	1.68423435346	39.9692841600552	0.000267738158038053	0.000818043585821306
Zm00001eb314120	-0.349600448112113	4.95704300889929	39.9641468546389	0.000267851350127472	0.000818300562980378
Zm00001eb203140	0.421702828373134	3.24417637048023	39.9628109588646	0.000267880794280003	0.000818301657575853
Zm00001eb076200	0.361317643715138	8.56750216705306	39.9541603517952	0.000268071558988834	0.000818795488067731
Zm00001eb151190	0.353787181226837	6.49054745427065	39.9490976387087	0.000268183282271429	0.000819047814092963
Zm00001eb310040	0.831394230580486	0.489576658676257	39.9449013134428	0.000268275930715003	0.000819241835963952
Zm00001eb089930	-0.700744221176421	1.14407465300846	39.9377902611511	0.00026843302401298	0.000819632591445754
Zm00001eb294230	-0.426176382009278	3.59310609574718	39.9350731801179	0.000268493078830505	0.00081972699726722
Zm00001eb117030	-0.276788100552179	5.67696479348008	39.9277428789297	0.000268655182759916	0.000820132911433103
Zm00001eb404820	0.303188645460286	5.06018435390808	39.9218304972816	0.000268786020394552	0.000820443300182308
Zm00001eb376680	-0.37123363594799	3.65603669755919	39.910455819573	0.000269037961528805	0.000821123238191733
Zm00001eb080810	-0.498023054286244	2.91532537794298	39.9070045669723	0.000269114463214583	0.000821267632940567
Zm00001eb206090	0.344720625339861	6.11030175327203	39.9036575845646	0.00026918867980478	0.00082140502360387
Zm00001eb294270	-1.24699246559257	-0.277054463152341	39.9002911057122	0.000269263354742135	0.000821543782921074
Zm00001eb239690	0.320896237716534	4.16530674585456	39.8979818589153	0.000269314593351925	0.000821611013810784
Zm00001eb294030	0.393233609439253	7.16683222890195	39.8864005685	0.000269571749728385	0.000822235854017292
Zm00001eb200960	-0.748946082536409	0.919993213522679	39.8861255490725	0.000269577860149837	0.000822235854017292
Zm00001eb374920	0.331932334885859	4.51748208598511	39.8810809371032	0.000269689973049666	0.000822488639759273
Zm00001eb169200	-1.24059753723176	0.99735227566743	39.8663125048656	0.000270018529005137	0.000823401397683776
Zm00001eb141520	-0.615445636224815	1.81895169591512	39.8573123525831	0.000270219004475541	0.000823923428190623
Zm00001eb203690	0.304455114686909	5.49648237711523	39.8439201862563	0.000270517658086791	0.000824744667600106
Zm00001eb101980	0.480862352419678	6.42534724489881	39.8274125269865	0.000270886361928784	0.00082577927256522
Zm00001eb428230	-0.500951309915663	2.50249020950634	39.8192209665362	0.000271069558225309	0.000826248207054263
Zm00001eb161890	-0.45224167776616	2.83201893496496	39.8170934655057	0.000271117163267555	0.000826303788470305
Zm00001eb413940	0.357601134059502	4.53986484911238	39.8141059721276	0.0002711840293227	0.000826418054697231
Zm00001eb070820	-0.286030859415229	4.90041126932526	39.7992594030604	0.000271516633666556	0.000827342030929804
Zm00001eb360550	1.43562916280396	0.157237986792931	39.796263398715	0.000271583814824569	0.000827457120021055
Zm00001eb320200	-0.368598513169763	4.17772897298212	39.79421821968	0.000271629687105356	0.000827507267679707
Zm00001eb421150	-0.330593627710174	4.90501823309223	39.7927628312911	0.000271662336643433	0.000827517126367079
Zm00001eb409630	-0.39708016169364	4.47177698307524	39.7854272359382	0.000271826975468271	0.00082792899510927
Zm00001eb408210	-0.671331500989383	2.40528657784358	39.7820642544672	0.000271902495688853	0.000828069367147672
Zm00001eb207360	-0.517110285714734	2.37689991454171	39.765947102635	0.000272264795116846	0.00082908299013068
Zm00001eb088780	-1.10461337288405	-0.099056997185629	39.7632348001098	0.000272325825108465	0.000829114547419758
Zm00001eb201110	0.355784435727515	3.80205029506422	39.762714649817	0.000272337531071516	0.000829114547419758
Zm00001eb248530	2.58256273172349	-1.47655766631347	39.7615577695414	0.000272363568893631	0.000829114547419758
Zm00001eb379440	0.270585301211645	5.81985795560728	39.7550297519171	0.000272510553353455	0.000829472239321226
Zm00001eb213660	1.48008365186026	-1.17406059804734	48.2065040421766	0.000272545891595933	0.000829490059948071
Zm00001eb430750	0.555552286458003	3.00635805259131	39.7465182319957	0.00027270234845315	0.000829876459857321
Zm00001eb198270	-0.638797692703676	1.66255278487213	39.7367175315463	0.000272923404249029	0.00083045933972985
Zm00001eb159040	0.321553317123708	4.97076246630268	39.7265637913968	0.000273152661189027	0.00083106704551661
Zm00001eb305570	-0.503555844108529	2.4642005302758	39.7181563166851	0.000273342673707937	0.000831555231628363
Zm00001eb255330	-0.587901418468133	1.91570985510651	39.7112955923261	0.000273497852486981	0.000831937353429422
Zm00001eb323050	0.430908588370954	3.79760073995195	39.7082669868532	0.000273566390105299	0.000832055872348378
Zm00001eb034060	0.313981474060634	5.7198135510535	39.7064950697336	0.000273606498790963	0.000832087908008317
Zm00001eb368950	-0.360333837353433	4.66644692791254	39.6972508406959	0.000273815869178957	0.000832634637211498
Zm00001eb211130	0.291914049952255	4.75333614104824	39.6906021865537	0.000273966577876775	0.000833002885765178
Zm00001eb289400	-0.31413608619834	4.59419038630484	39.6887760984128	0.000274007989123647	0.000833038768749157
Zm00001eb419160	0.830602688837026	0.405802213610784	39.6858800533207	0.000274073680579227	0.000833058440948139
Zm00001eb442370	0.830602688837026	0.405802213610784	39.6858800533207	0.000274073680579227	0.000833058440948139
Zm00001eb178570	-0.530409950258332	2.68550413607447	39.6841695734848	0.000274112488993871	0.000833086395738746
Zm00001eb108730	-1.6146114135013	-0.655282279070223	39.6702891847935	0.000274427672096881	0.000833954215464856
Zm00001eb406950	0.511595652642679	2.71512848268154	39.6564419078035	0.000274742558692305	0.000834820946781435
Zm00001eb243360	-0.60047166793253	2.73990548762387	39.6492681822305	0.000274905868069175	0.000835226964606713
Zm00001eb428770	-0.340203838317965	4.59658632479372	39.6438611805058	0.000275029038980894	0.000835510958070237
Zm00001eb324640	-0.364781160111155	3.68968840724926	39.6389781289535	0.000275140334154256	0.00083575881678858
Zm00001eb201130	0.389430157370755	6.5855805275925	39.6135501655769	0.000275720810248939	0.000837431639376406
Zm00001eb019800	-0.292356365944717	6.13792357196573	39.5952966279283	0.000276138458845193	0.000838609607205381
Zm00001eb434220	-0.309282079654501	5.95242699979713	39.5816977794995	0.000276450124696794	0.000839465494681016
Zm00001eb130040	0.339936655714017	3.97277424382511	39.5609964842685	0.000276925420147004	0.000840818019686575
Zm00001eb329730	0.368536482116827	5.47313883565829	39.5485022415535	0.000277212782712609	0.00084159970096434
Zm00001eb215580	-0.418486860457094	3.33754274565203	39.5148845707839	0.000277987844258116	0.000843861675696789
Zm00001eb332830	0.293296048079859	5.12117347467575	39.5085032892034	0.000278135274230214	0.000844205735615699
Zm00001eb434500	-0.466821673495147	2.88426737710798	39.5073816212931	0.000278161198875294	0.000844205735615699
Zm00001eb326230	0.290052500385705	6.42042318414491	39.4998896222387	0.0002783344364883	0.000844640387893629
