logFC	logCPM	F	PValue	FDR
Zm00001eb300280	-2.47287542335617	4.04462489485047	580.854858517618	1.45071324557179e-20	1.4982908241032e-18
Zm00001eb223680	1.86892072955631	5.3878275654367	580.823118722954	1.45179731504694e-20	1.4982908241032e-18
Zm00001eb108890	-1.45823712890604	6.38409741965924	580.214124601866	1.47276616861799e-20	1.51367633996849e-18
Zm00001eb153770	0.992373173612222	8.55243173635268	578.839779989315	1.52128765680058e-20	1.55713767330305e-18
Zm00001eb276270	1.63091724205941	5.23289838821982	577.425768061134	1.57299932307393e-20	1.59786116742445e-18
Zm00001eb170150	-2.24251729133427	5.13427586253708	577.402407810448	1.57386925800366e-20	1.59786116742445e-18
Zm00001eb238570	-2.05156918435594	4.51623252084072	573.981411775432	1.70699820890471e-20	1.72600324969211e-18
Zm00001eb248870	-2.59200047525512	3.82738657017354	567.741616029748	1.98186408911741e-20	1.99584901716562e-18
Zm00001eb395070	1.13859731041787	6.78606923491298	564.234207249231	2.15685077075521e-20	2.16334730922134e-18
Zm00001eb086700	-1.19012530417884	6.14378319802085	563.587537093277	2.190881391304e-20	2.1886905099127e-18
Zm00001eb336760	-1.24481550615511	6.19150766173733	562.395197842271	2.25514280472103e-20	2.24391201386086e-18
Zm00001eb049830	1.14970430367006	6.43806489843529	562.19925707681	2.26589461317506e-20	2.24566341127171e-18
Zm00001eb300010	-2.21727909687727	4.12898116723787	561.350856509716	2.31308553175644e-20	2.28337198243546e-18
Zm00001eb307070	-1.05911972308366	7.1766710858565	559.07082568511	2.44519621272294e-20	2.40428249656517e-18
Zm00001eb158910	-2.50892803008785	3.89250768142512	557.970943224816	2.51179198482412e-20	2.46007862043068e-18
Zm00001eb070430	-1.00052105208205	7.91521744443552	557.362700329141	2.54945091877574e-20	2.48720846470407e-18
Zm00001eb184830	-1.50791455181201	5.14227918414689	555.455548364278	2.67149932911218e-20	2.59613602118975e-18
Zm00001eb206230	-0.973076555862371	8.21117675604608	553.579048970432	2.7977056180966e-20	2.70824410123886e-18
Zm00001eb104190	-2.16093802257275	4.06905092441362	552.086175115451	2.90266496374017e-20	2.7989983578923e-18
Zm00001eb372510	-3.1869018211218	3.19316963085895	549.159113657526	3.12088550839342e-20	2.99785059892791e-18
Zm00001eb147120	-2.00691983474467	4.47682493667966	548.33437033213	3.18549487464704e-20	3.04818906108467e-18
Zm00001eb120200	-1.24517634998145	5.98846847530531	547.962414532888	3.21510030221239e-20	3.06477595602116e-18
Zm00001eb170080	4.47972972708742	2.72017530286087	545.309678878548	3.43497117976935e-20	3.26191654808895e-18
Zm00001eb395190	-3.18745204338489	3.19405920445384	541.9116779601	3.74039682246422e-20	3.52726301821115e-18
Zm00001eb388560	-4.429663320398	2.85093281114241	541.887818382265	3.74264144074456e-20	3.52726301821115e-18
Zm00001eb118810	-2.34953602947257	4.01885104102707	540.999736692023	3.82722240538979e-20	3.59341652536128e-18
Zm00001eb312080	-0.937473933997508	8.89010982591951	540.630891198445	3.86295026461368e-20	3.61337763515831e-18
Zm00001eb398410	-1.8041636097029	5.02005480089827	537.140826128998	4.2192273841064e-20	3.92512746647309e-18
Zm00001eb185100	2.90881862814793	3.50996571739534	537.062042264423	4.22766481874379e-20	3.92512746647309e-18
Zm00001eb212890	-2.04037796423302	4.30792908038655	535.52334611964	4.39612402066929e-20	4.06641471911909e-18
Zm00001eb209760	-1.321623703521	6.48390911739988	533.100283358005	4.67613151473595e-20	4.30946068562843e-18
Zm00001eb119200	-2.13881289898187	4.01644619107926	531.928646926558	4.81831479952181e-20	4.42416956316387e-18
Zm00001eb118800	-2.26568247595324	4.03963929894968	529.93611395653	5.07084760428958e-20	4.63898970392426e-18
Zm00001eb113950	1.19935161945923	6.18851117354706	529.120265205487	5.17830135090044e-20	4.72000278243572e-18
Zm00001eb418440	-1.31298616058245	5.97098710598827	527.822944646281	5.35421666748882e-20	4.86260222801939e-18
Zm00001eb069310	1.80404083914771	4.83423121284843	522.602596565005	6.12946282028803e-20	5.54649760640194e-18
Zm00001eb346960	1.01770304452142	7.09165916379476	522.290796066846	6.1794189072048e-20	5.57151578366209e-18
Zm00001eb376590	-2.03092195473467	4.25227535076061	521.918448670495	6.23964704206652e-20	5.60558218977019e-18
Zm00001eb131090	1.52509710517588	5.89784533510158	521.15533981495	6.36505325709673e-20	5.69774928659466e-18
Zm00001eb122470	-1.11481611426865	6.58692686300771	519.13795621344	6.70975121199022e-20	5.98485844712342e-18
Zm00001eb033030	-1.38337435321172	7.08590030062997	518.748470024331	6.77857152394282e-20	6.02472682599545e-18
Zm00001eb289830	-2.94186580036839	3.84305779364201	517.4165794116	7.01967489657506e-20	6.21689292701994e-18
Zm00001eb329550	-1.42092214362715	6.23644779172187	516.201516597188	7.24764284511711e-20	6.39610883592932e-18
Zm00001eb079790	-1.95232714414668	4.20876269555892	514.756856278829	7.52904159005108e-20	6.62104977857485e-18
Zm00001eb002270	-1.92284408837844	4.49879374660376	512.853997630441	7.91765990661099e-20	6.88037019205328e-18
Zm00001eb069330	1.08521185585764	6.47593916098875	512.844209520648	7.91971353551271e-20	6.88037019205328e-18
Zm00001eb406570	-1.14980158812157	6.65329566116269	512.674125743763	7.9554896942903e-20	6.88037019205328e-18
Zm00001eb083530	-2.91063385994348	3.35536990350373	512.644828636563	7.96166961162522e-20	6.88037019205328e-18
Zm00001eb083540	-2.91063385994348	3.35536990350373	512.644828636563	7.96166961162522e-20	6.88037019205328e-18
Zm00001eb220880	1.15516956777999	6.09047241806335	511.114689788674	8.29168489955229e-20	7.14085621952822e-18
Zm00001eb082620	1.15794646690609	6.47998754714397	508.361286508696	8.9229639006404e-20	7.65811077039498e-18
Zm00001eb246600	2.097875323246	5.07440910232563	508.180379494746	8.96620326273691e-20	7.66886734544021e-18
Zm00001eb068400	-0.97034125995553	7.94468394633525	504.497916459336	9.89688920151422e-20	8.43600026647842e-18
Zm00001eb083400	-0.959594131756253	10.5338629026921	503.127211211526	1.0269264489552e-19	8.7236353954613e-18
Zm00001eb414360	-4.71393358704274	2.49963313838136	502.964560311428	1.03144364644279e-19	8.73230680335889e-18
Zm00001eb418510	-3.28593884126305	3.4474956550112	501.573644146506	1.07095215043599e-19	9.0361587693037e-18
Zm00001eb250120	-1.26105730932832	6.01969341692666	501.261210485865	1.08004751733235e-19	9.08221775938569e-18
Zm00001eb056510	0.927288298613247	9.60537126718164	500.718863562029	1.09603278687505e-19	9.18571102422965e-18
Zm00001eb084260	-1.88879624404337	4.23501521717744	500.591352282511	1.09982771734185e-19	9.1866880403387e-18
Zm00001eb084250	-1.88779608710569	4.2342205406045	499.867601640291	1.12163568542823e-19	9.33761708119003e-18
Zm00001eb421200	-2.38036022761911	3.90917114748375	499.395819372133	1.13610013445867e-19	9.42661158076588e-18
Zm00001eb430170	-1.38928376042703	5.22837749802056	497.452612803476	1.19781533940467e-19	9.90577420583828e-18
Zm00001eb023420	-3.43130383477561	3.26155141879878	497.195808208998	1.20623593305646e-19	9.94248925019311e-18
Zm00001eb120450	-1.97303169848834	4.32183239561391	495.947167887972	1.24809109700367e-19	1.02536431406798e-17
Zm00001eb378870	-1.45346766969219	5.03642494039278	494.990888300009	1.28119611994211e-19	1.04911059329686e-17
Zm00001eb420410	1.63284865997112	4.61186789978468	493.613461539886	1.33054214314143e-19	1.08595719035808e-17
Zm00001eb120440	-1.97683710441867	4.29306434027367	492.519652054075	1.37117561286369e-19	1.11547592610002e-17
Zm00001eb209550	1.05475537102589	7.2257918318792	491.630678137516	1.40517762959825e-19	1.139425691533e-17
Zm00001eb178190	-1.49826176422399	5.06427362371248	491.120117656215	1.42511274591496e-19	1.15185083589728e-17
Zm00001eb377910	1.13426870535325	6.07009213117648	490.044229423093	1.46811889491815e-19	1.1827828838897e-17
Zm00001eb314620	1.21568462269828	5.65943117190143	489.092778482124	1.50730870958165e-19	1.20940419001392e-17
Zm00001eb043610	-2.00258951214581	4.10466495084578	489.008174992739	1.51084727641379e-19	1.20940419001392e-17
Zm00001eb110970	-2.40455159068008	3.57916218066064	488.56201609151	1.52965560683323e-19	1.22054788436613e-17
Zm00001eb043600	-1.99934879072389	4.10204855275107	486.279488976941	1.62987773201758e-19	1.2929620699516e-17
Zm00001eb165310	-2.11225391429542	4.11093785236729	486.260003266446	1.63076297111012e-19	1.2929620699516e-17
Zm00001eb408010	-2.19688462412002	3.99950321074432	485.704290579276	1.65622684985532e-19	1.30899574604863e-17
Zm00001eb292850	-3.00260362618262	3.11971417144935	484.530650654174	1.71141404030634e-19	1.34834591976817e-17
Zm00001eb262580	-1.91160110760531	4.23639848335419	482.967575044657	1.78798811794147e-19	1.40424538508139e-17
Zm00001eb406130	-1.05093169629452	7.77071898269343	482.502158534121	1.81149063856755e-19	1.41824384633932e-17
Zm00001eb099420	-3.05667338917892	3.05900973957053	482.005410700916	1.83694041013095e-19	1.43367458571939e-17
Zm00001eb376570	-2.6223071892789	3.35629228912895	481.413112046347	1.86778647731249e-19	1.45320770314266e-17
Zm00001eb406140	-1.05055496175341	7.76912408971101	480.921328000594	1.89381898889378e-19	1.46869169815445e-17
Zm00001eb298320	-1.12803025375182	6.0533831491789	480.815919587558	1.89944912313868e-19	1.46869169815445e-17
Zm00001eb110960	-2.33162119108636	3.61611136987817	480.405004075759	1.9215687392198e-19	1.48120923648193e-17
Zm00001eb107870	-2.11889036806514	3.86186542627168	478.780379176946	2.01175884145649e-19	1.54595929431926e-17
Zm00001eb217640	-1.18805711069195	5.72560671861431	477.936845809522	2.06036396041605e-19	1.57695594181567e-17
Zm00001eb378730	-1.26729382290474	5.88341027875008	477.862236384702	2.06472309498989e-19	1.57695594181567e-17
Zm00001eb217630	-1.19804228880369	5.70455648659981	476.756265056692	2.13051094512938e-19	1.62224118459165e-17
Zm00001eb089800	-1.12307304050406	6.03130392317049	473.913372799376	2.31013020038581e-19	1.75231300498124e-17
Zm00001eb295760	1.80419322218995	4.82878622145723	473.834051711244	2.31536853511035e-19	1.75231300498124e-17
Zm00001eb376050	-1.68907183228248	4.59637007799847	473.478672187461	2.33899416448569e-19	1.76484529480453e-17
Zm00001eb427320	-1.0784794995296	6.38446771419942	472.23458946726	2.42375381332619e-19	1.8232907074645e-17
Zm00001eb063710	0.899056486348437	8.09485565544312	469.113052728535	2.65123207157553e-19	1.98842405368165e-17
Zm00001eb322470	-1.131669815462	5.8394476044188	468.8048975359	2.67489681708594e-19	2.00016610798567e-17
Zm00001eb340080	1.50766694552057	5.75261203810246	468.197105892393	2.72223712609472e-19	2.02948872311091e-17
Zm00001eb036970	-1.20953603572668	5.90585873708693	467.4014558479	2.78556875389131e-19	2.07052320322724e-17
Zm00001eb338290	-1.38479023690149	5.22021945108975	465.475836856465	2.94545981864808e-19	2.1828741534343e-17
Zm00001eb229460	-0.954210756061799	7.6374543607052	465.229159408092	2.96664141749639e-19	2.19206714207019e-17
Zm00001eb295770	1.78150497235022	4.86017488230856	464.66584984838	3.01562487433128e-19	2.22168823706265e-17
Zm00001eb360890	-1.37430259696021	5.13818238035851	463.831716777098	3.08975410224964e-19	2.26960613834367e-17
Zm00001eb256960	-1.78240048276735	4.62949322873439	463.433840778483	3.12579782221037e-19	2.28934899148692e-17
Zm00001eb192680	-1.84083181333132	4.16828276211712	463.294160684642	3.13855795033309e-19	2.29197324004587e-17
Zm00001eb052300	-1.02033572516712	6.55765324688982	462.504164435096	3.21178288426862e-19	2.33860867447839e-17
Zm00001eb232010	1.27004000244387	5.47783853682271	462.087932216742	3.25109684959251e-19	2.36035301798177e-17
Zm00001eb018850	1.25064795604196	6.32455274827539	461.890614628671	3.2699134838036e-19	2.36713302197087e-17
Zm00001eb215310	-0.958156418009421	7.35429633024828	461.379513487858	3.31919707647878e-19	2.39586551979935e-17
Zm00001eb111780	-3.13520917758391	3.08241401057096	460.762411722969	3.37976326383533e-19	2.43255295430223e-17
Zm00001eb079780	-1.10646058860434	6.36473872926907	458.897726167719	3.57006991534922e-19	2.56214069355881e-17
Zm00001eb148820	1.09245261072281	6.0158083369192	458.558350296481	3.60592282454648e-19	2.58045623332516e-17
Zm00001eb283640	0.917254169047538	8.06268967337289	458.350751088385	3.62804410209021e-19	2.58886861284866e-17
Zm00001eb159140	-1.43396977122333	4.98557994285313	457.689166221865	3.69951496273512e-19	2.63234718502306e-17
Zm00001eb051380	2.05381110060379	3.98495068019811	457.053143599587	3.76964597826048e-19	2.67462807690498e-17
Zm00001eb158690	-1.06837411731387	6.25260502065115	456.933509354582	3.78299565870596e-19	2.67649622028843e-17
Zm00001eb011930	5.42138670531087	2.22682249866886	455.062899694105	3.99844358248367e-19	2.81561907499873e-17
Zm00001eb400020	3.6686311692154	3.31973304952412	455.031406679079	4.00218126776596e-19	2.81561907499873e-17
Zm00001eb280950	-1.31227175443013	5.49906752862806	454.013858379595	4.12498114285374e-19	2.88575361464348e-17
Zm00001eb280960	-1.31227175443013	5.49906752862806	454.013858379595	4.12498114285374e-19	2.88575361464348e-17
Zm00001eb077880	-1.47284146111735	5.79843124033452	451.719392531033	4.41692488516335e-19	3.08136030745683e-17
Zm00001eb215560	1.21402100082945	5.55099047231803	450.941717782926	4.52082803341669e-19	3.14506072798278e-17
Zm00001eb327480	-0.91538179889695	7.52811801968428	450.124213066328	4.63287789731233e-19	3.21405904126043e-17
Zm00001eb184780	-1.42370750737945	7.01010040661862	450.01658155339	4.64785015099531e-19	3.21551405875645e-17
Zm00001eb209660	-3.39727563781055	2.82682283896568	449.716594404678	4.68985420978701e-19	3.23561074280195e-17
Zm00001eb378280	1.1183318950916	9.82590799480169	447.772097064292	4.9721637430747e-19	3.42093083976008e-17
Zm00001eb315770	1.15680704195776	5.70361006057362	447.348314377223	5.0360708497555e-19	3.45538102946823e-17
Zm00001eb285640	-1.2150247384737	5.90273210278154	445.233400379826	5.36841052115228e-19	3.67331651413091e-17
Zm00001eb038730	-2.2486183377998	3.74319091260884	444.687288924116	5.45798670007751e-19	3.72440485886436e-17
Zm00001eb316120	-1.01843823477609	7.09086135606992	444.314556018767	5.52004174056324e-19	3.75648617086013e-17
Zm00001eb393760	-1.1824936856848	5.56510754562641	443.213909575782	5.70773081425158e-19	3.87365698603079e-17
Zm00001eb395360	2.28779155106999	3.97275415208248	442.248852518967	5.87792034445741e-19	3.97834852582179e-17
Zm00001eb262570	-1.67029342672733	4.4478517002077	441.092128244967	6.08909512350818e-19	4.11013920836802e-17
Zm00001eb125590	-1.42853411762302	5.31152839145079	440.559703643638	6.18901076938395e-19	4.14447592382915e-17
Zm00001eb125600	-1.42853411762302	5.31152839145079	440.559703643638	6.18901076938395e-19	4.14447592382915e-17
Zm00001eb247450	-0.859034704060272	9.33456457525501	440.555810310053	6.18974782617927e-19	4.14447592382915e-17
Zm00001eb391360	-1.49397288226587	4.71425103739025	440.418249773292	6.21585012686429e-19	4.15082505129507e-17
Zm00001eb322280	0.931271230535504	8.05376864275655	439.983689994934	6.29908495951536e-19	4.19519058303723e-17
Zm00001eb038740	-2.26404150659026	3.72815305520868	438.960118433728	6.49988721209092e-19	4.3174117851588e-17
Zm00001eb188030	0.866620388587302	8.72418510705172	438.615570843431	6.56901162397627e-19	4.35175239545908e-17
Zm00001eb068390	-1.26111687449982	5.39810685877413	436.080461824133	7.10244741576658e-19	4.69268847113149e-17
Zm00001eb248730	0.964442170608862	6.67053078512978	435.760944035052	7.17290108938894e-19	4.72673363344298e-17
Zm00001eb142220	-0.91559069794025	8.39746697876864	434.939649151437	7.35745028715801e-19	4.83558739267819e-17
Zm00001eb288400	1.0195460073672	6.2459456635407	434.642205651218	7.42553487407246e-19	4.8675258131223e-17
Zm00001eb218860	-1.38769318279272	5.10830621974537	433.349862195951	7.72927562682787e-19	5.05336803089073e-17
Zm00001eb314220	-1.04651737148369	6.52226488849211	432.195548489871	8.01182710895877e-19	5.22442250773486e-17
Zm00001eb401030	-0.953227857828914	7.2765922709022	431.665084218155	8.14536130810168e-19	5.29766663202707e-17
Zm00001eb357010	-1.74416951030614	4.28136289746742	431.477380930851	8.19318067966738e-19	5.31492694739462e-17
Zm00001eb000880	-1.84999997587231	4.33815989024353	430.565806646658	8.42972356922583e-19	5.45420585858588e-17
Zm00001eb227760	-1.78040561110493	4.13522183336374	429.998407646231	8.58063833086162e-19	5.53750496933512e-17
Zm00001eb247630	-1.02750145025656	6.57539717153848	428.728925708626	8.92886033462104e-19	5.7473785272464e-17
Zm00001eb143420	0.919470544728752	7.13270091967146	427.214085761297	9.36428353410975e-19	6.01215890139822e-17
Zm00001eb300120	-1.10201640682191	6.06438618645942	426.309251319063	9.63516154336037e-19	6.17020921911346e-17
Zm00001eb137900	0.985079404447712	6.63366748887167	424.911449192167	1.00702277602376e-18	6.43232578802902e-17
Zm00001eb045990	-1.74546914200424	4.24654954235465	424.109017145496	1.03294418022825e-18	6.5810665564287e-17
Zm00001eb153010	-0.941746208219804	6.9855925353364	423.728980720307	1.04546897401394e-18	6.64391542646263e-17
Zm00001eb320350	0.987854234923187	6.57662110082952	423.591909887133	1.05002617841329e-18	6.65594005225177e-17
Zm00001eb002790	-0.908097156187152	7.81807424893691	422.296414364112	1.09416240898723e-18	6.91815345935596e-17
Zm00001eb092540	-1.96257786119853	3.84376233713208	421.587249356386	1.11916000672041e-18	7.05833867874804e-17
Zm00001eb116810	1.15068544640194	6.00814668475029	421.451150481339	1.12402690747929e-18	7.07104950107186e-17
Zm00001eb220140	0.874053635467259	7.77480133859412	421.299347370919	1.12948211810599e-18	7.07104950107186e-17
Zm00001eb024870	-1.74836930199535	4.23737219673075	421.294156175297	1.12966916954061e-18	7.07104950107186e-17
Zm00001eb158300	-1.34432884127616	5.14672159738288	420.911519252881	1.14354817837267e-18	7.14002893871438e-17
Zm00001eb006310	-1.27340518227931	5.88706034195576	420.125868055871	1.17262045273885e-18	7.30329072497575e-17
Zm00001eb068680	-1.76599744888926	4.3514013436769	419.982989330194	1.17799200482089e-18	7.31849510457754e-17
Zm00001eb080380	-1.15735964350265	5.93516057374307	418.704448473835	1.22724748049261e-18	7.58675886764926e-17
Zm00001eb080390	-1.15735964350265	5.93516057374307	418.704448473835	1.22724748049261e-18	7.58675886764926e-17
Zm00001eb186970	1.39666525582764	4.93821632747078	417.673652116072	1.26856273468589e-18	7.82280353056298e-17
Zm00001eb427310	-2.54830123480943	3.22144722193773	416.440890694072	1.3199363104403e-18	8.11955895400161e-17
Zm00001eb346940	0.896393130425911	7.26846470639503	415.901104734941	1.34312778100563e-18	8.24192047435274e-17
Zm00001eb007510	0.953185272595699	7.15423849810766	415.300201666028	1.36945888211896e-18	8.36530539778316e-17
